# word	clue	clue_type	freq
# Derived from dwyl/english-words (Unlicense) and Webster's
# 1913 via matthewreagan/WebstersEnglishDictionary (public
# domain). Regenerate with scripts/build_bank.py.
KNAP	A protuberance	definition	2
KNIT	To form into a knot, or into knots	definition	39
KRIS	A Malay dagger	proper	2
LADY	A woman who looks after the domestic affairs of a family	definition	240
LAIC	Of or pertaining to a layman or the laity	definition	4
LATE	Coming after the time when due, or after the usual or proper time	definition	148
LAUD	High commendation	definition	18
LAVA	The melted rock ejected by a volcano from its top or fissured sides	definition	36
LAWN	An open space between woods	definition	36
LIAR	A person who knowingly utters falsehood	definition	11
LIAS	The lowest of the three divisions of the Jurassic period	proper	7
LICK	To draw or pass the tongue over	definition	11
LIKE	Having the same, or nearly the same, appearance, qualities, or characteristics	definition	4169
LIMA	The capital city of Peru, in South America	proper	6
LIME	A thong by which a dog is led	definition	209
LIMN	To draw or paint	definition	5
LIMU	The Hawaiian name for seaweeds	proper	1
LIMY	Smeared with, or consisting of, lime	definition	2
LINK	A torch made of tow and pitch, or the like	definition	41
LIRA	An Italian coin equivalent in value to the French franc	proper	3
LISP	To pronounce the sibilant letter s imperfectly	definition	4
LOAF	Any thick lump, mass, or cake	definition	28
LOAM	A kind of soil	definition	11
LOBE	Any projection or division, especially one of a somewhat rounded form	definition	40
LOCK	A tuft of hair	definition	139
LODE	A water course or way	definition	24
LOGY	Heavy or dull in respect to motion or thought	definition	35
LOLL	To act lazily or indolently	definition	2
LOOK	To direct the eyes for the purpose of seeing something	definition	346
LOON	A sorry fellow	definition	12
LOOP	A mass of iron in a pasty condition gathered into a ball for the tilt hammer or rolls	definition	67
LORD	A hump-backed person	definition	657
LOSS	The act of losing	definition	292
LOST	Parted with unwillingly or unintentionally	definition	251
LUCE	A pike when full grown	definition	8
LUES	Disease, especially of a contagious kind	definition	1
LUFF	The side of a ship toward the wind	definition	7
LULL	To cause to rest by soothing influences	definition	13
LUMP	A small mass of matter of irregular shape	definition	38
LUNG	An organ for aërial respiration	definition	22
LURE	A contrivance somewhat resembling a bird, and often baited with raw meat	definition	11
LUSH	Full of juice or succulence	definition	1
LYRE	A stringed instrument of music	definition	30
MACE	A money of account in China equal to one tenth of a tael	proper	16
MAHA	A kind of baboon	definition	1
MANX	Of or pertaining to the Isle of Man, or its inhabitants	proper	11
MARC	The refuse matter which remains after the pressure of fruit, particularly of grapes	definition	3
MARE	The female of the horse and other equine quadrupeds	definition	24
MARK	A license of reprisals	definition	551
MAST	The fruit of the oak and beech, or other forest trees	definition	138
MAUL	A heavy wooden hammer or beetle	definition	11
MAZY	Perplexed with turns and windings	definition	8
MEAD	A fermented drink made of water and honey with malt, yeast, etc	definition	17
MEET	To join, or come in contact with	definition	227
MELD	In the game of pinochle, to declare or announce for a score	definition	1
MEND	To repair, as anything that is torn, broken, defaced, decayed, or the like	definition	31
MESA	A high tableland	definition	1
MEWL	To cry, as a young child	definition	1
MEWS	An alley where there are stables	definition	2
MINA	An ancient weight or denomination of money, of varying value	definition	2
MIND	The intellectual or rational faculty in man	definition	1190
MINK	A carnivorous mammal of the genus Putorius, allied to the weasel	proper	3
MINY	Abounding with mines	definition	1
MIRY	Abounding with deep mud	definition	11
MIST	Visible watery vapor suspended in the atmosphere, at or near the surface of the earth	definition	42
MISY	An impure yellow sulphate of iron	definition	1
MITE	A minute arachnid, of the order Acarina, of which there are many species	proper	30
MOAN	To make a low prolonged sound of grief or pain, whether articulate or not	definition	14
MODE	Manner of doing or being	definition	308
MORN	The first part of the day	definition	54
MORO	A small abscess or tumor having a resemblance to a mulberry	definition	2
MOSS	A cryptogamous plant of a cellular structure, with distinct stem and simple leaves	definition	82
MOWN	Cut down by mowing, as grass	definition	8
MUCK	Abbreviation of Amuck	proper	11
MULE	A hybrid animal	definition	25
MULL	A thin, soft kind of muslin	definition	3
MYXA	The distal end of the mandibles of a bird	definition	1
NAOS	A term used by modern archæologists instead of cella	definition	1
NAPE	The back part of the neck	definition	11
NAVY	A fleet of ships	definition	73
NEAP	The tongue or pole of a cart or other vehicle drawn by two animals	definition	3
NEAR	At a little distance, in place, time, manner, or degree	definition	605
NEAT	Cattle of the genus Bos, as distinguished from horses, sheep, and goats	proper	56
NEPA	A genus of aquatic hemipterus insects	definition	2
NEWT	Any one of several species of small aquatic salamanders	definition	8
NEXT	Nearest in place	definition	399
NIGH	Not distant or remote in place or time	definition	32
NINE	Eight and one more	definition	152
NOAH	A patriarch of Biblical history, in the time of the Deluge	proper	25
NODE	A knot, a knob	definition	21
NOOK	A narrow place formed by an angle in bodies or between bodies	definition	17
NORM	A rule or authoritative standard	definition	5
NULL	Of no legal or binding force or validity	definition	19
OARY	Having the form or the use of an oar	definition	1
OAST	A kiln to dry hops or malt	definition	3
OBEY	To give ear to	definition	56
ODAL	Among the early and medieval Teutonic peoples, esp	proper	7
ODIN	The supreme deity of the Scandinavians	proper	10
ODOR	Any smell, whether fragrant or offensive	definition	249
OGEE	A molding, the section of which is the form of the letter S, with the convex part above	crosswordese	6
OGRE	An imaginary monster, or hideous giant of fairy tales, who lived on human beings	definition	7
OILY	Consisting of oil	definition	128
OLEA	A genus of trees including the olive	definition	3
OLLA	A pot or jar having a wide mouth	definition	2
OMEN	An occurrence supposed to portend, or show the character of, some future event	definition	30
ONYX	Chalcedony in parallel layers of different shades of color	definition	9
OOZE	Soft mud or slime	definition	18
ORAL	Uttered by the mouth, or in words	definition	54
ORFE	A bright-colored domesticated variety of the id	definition	1
ORGY	A frantic revel	definition	2
OTIS	A genus of birds including the bustards	definition	3
OUCH	A socket or bezel holding a precious stone	definition	2
OVEN	A place arched over with brick or stonework, and used for baking, heating, or drying	definition	47
PAIL	A vessel of wood or tin, etc., usually cylindrical and having a bail	definition	12
PAIR	A number of things resembling one another, or belonging together	definition	240
PANE	The narrow edge of a hammer head	definition	9
PAPA	A child's word for father	definition	4
PARE	To cut off, or shave off, the superficial substance or extremities of	definition	19
PARR	A young salmon in the stage when it has dark transverse bands	definition	21
PAST	Of or pertaining to a former time or state	proper	233
PAVO	A genus of birds, including the peacocks	definition	3
PEAN	One of the furs, the ground being sable, and the spots or tufts or	definition	1
PECK	The fourth part of a bushel	definition	28
PEEP	To cry, as a chicken hatching or newly hatched	definition	21
PELT	The skin of a beast with the hair on	definition	14
PENT	Penned or shut up	definition	7
PEPO	Any fleshy fruit with a firm rind, as a pumpkin, melon, or gourd	definition	2
PERK	To make trim or smart	definition	2
PESO	A Spanish dollar	proper	1
PEST	A fatal epidemic disease	definition	13
PICI	A division of birds including the woodpeckers and wrynecks	definition	3
PING	The sound made by a bullet in striking a solid object or in passing through the air	definition	4
PINY	Abounding with pines	definition	3
PISH	An exclamation of contempt	definition	6
PITA	A fiber obtained from the Agave Americana and other related species	proper	4
PLAN	A draught or form	definition	171
PLAY	To engage in sport or lively recreation	definition	456
PLOD	To travel slowly but steadily	definition	2
PLUG	Any piece of wood, metal, or other substance used to stop or fill a hole	definition	34
PLUS	More, required to be added	definition	15
POCK	A pustule raised on the surface of the body in variolous and vaccine diseases	definition	2
POEM	A metrical composition	definition	168
POLE	A native or inhabitant of Poland	proper	160
POLO	A game of ball of Eastern origin, resembling hockey, with the players on horseback	proper	1
PONE	A kind of johnnycake	definition	1
POOH	Pshaw! pish! nonsense!	definition	1
POOR	Destitute of property	definition	317
PORK	The flesh of swine, fresh or salted, used for food	definition	32
POSY	A brief poetical sentiment	definition	5
POTT	A size of paper	definition	3
PREY	Anything, as goods, etc., taken or got by violence	definition	137
PROD	A pointed instrument for pricking or puncturing, as a goad, an awl, a skewer, etc	definition	3
PROP	A shell, used as a die	definition	40
PUCE	Of a dark brown or brownish purple color	definition	1
PUFF	A sudden and single emission of breath from the mouth	definition	43
PUKE	To eject the contests of the stomach	definition	1
PULE	To cry like a chicken	definition	1
PULL	To draw, or attempt to draw, toward one	definition	85
PUMP	A low shoe with a thin sole	definition	116
PUNT	To play at basset, baccara, faro	definition	4
PURE	Separate from all heterogeneous or extraneous matter	definition	281
PURL	To decorate with fringe or embroidery	definition	3
PURR	To murmur as a cat	definition	1
PYRE	A funeral pile	definition	3
QUID	A portion suitable to be chewed	definition	8
QUIP	A smart, sarcastic turn or jest	definition	3
QUIT	Any one of numerous species of small passerine birds native of tropical America	proper	54
QUIZ	A riddle or obscure question	definition	6
RACE	A game, match, etc., open only to losers in early stages of contests	definition	360
RACY	Having a strong flavor indicating origin	definition	5
RAIA	A genus of rays which includes the skates	definition	8
RANA	A genus of anurous batrachians, including the common frogs	definition	5
RANI	A queen or princess	proper	1
RANT	To rave in violent, high-sounding, or extravagant language, without dignity of thought	definition	13
RAPE	Fruit, as grapes, plucked from the cluster	definition	22
RATE	To chide with vehemence	definition	196
RAVE	One of the upper side pieces of the frame of a wagon body or a sleigh	definition	10
REEF	A chain or range of rocks lying at or near the surface of the water	definition	30
REEL	A lively dance of the Highlanders of Scotland	proper	27
REEM	The Hebrew name of a horned wild animal, probably the Urus	proper	1
REND	To separate into parts with force or sudden violence	definition	43
RHEA	The ramie or grass-cloth plant	definition	8
RHUS	A genus of shrubs and small treets	definition	17
RILE	To render turbid or muddy	definition	1
RIME	A rent or long aperture	definition	5
RING	To cause to sound, especially by striking, as a metallic body	definition	263
RINK	The smooth and level extent of ice marked off for the game of curling	definition	5
RIOT	Wanton or unrestrained behavior	definition	31
RISE	To move from a lower position to a higher	definition	290
ROAM	To go from place to place without any certain purpose or direction	definition	18
ROAN	Having a bay, chestnut, brown, or black color, with gray or white thickly interspersed	definition	3
ROAR	To cry with a full, loud, continued sound	definition	30
ROBE	An outer garment	definition	49
ROIL	To render turbid by stirring up the dregs or sediment of	definition	5
ROMP	To play rudely and boisterously	definition	10
ROOT	To turn up the earth with the snout, as swine	definition	363
ROPY	Capable of being drawn into a thread, as a glutinous substance	definition	10
ROSY	Resembling a rose in color, form, or qualities	definition	38
